Hole SNR1 SNR2 SNR3 SNR4 HasAlignment
65930129 9.0973 3.6509 7.83869 2.4589 False
65930130 11.4704 4.46584 9.19637 2.49535 False
65930132 10.3443 2.99359 8.51452 2.20019 False
65930133 9.86219 3.82428 8.03848 2.35334 False
65930134 4.99947 2.41489 5.44932 1.93795 False
65994934 12.355 8.58294 10.9264 5.70783 True
65994937 5.16641 2.10203 4.2554 1.78942 False
65994944 11.0559 6.82824 9.89018 5.01989 False
65994952 13.6992 8.72789 12.1989 6.41227 True
65994954 16.2935 10.7415 13.7581 7.36393 True
65994955 13.9569 9.15282 12.294 6.61754 True
65994958 15.6808 10.5667 15.1238 8.23167 True
65995168 12.2188 7.985 10.7797 5.80794 True
65995172 13.5494 9.12063 13.4454 7.10082 True
65995174 10.521 5.10566 5.45556 2.21233 False
65995180 10.9766 5.87656 5.62811 2.21738 False
65995182 13.6945 8.96068 13.6973 7.2504 True
65995188 14.2609 9.42181 12.149 6.49756 True
65995191 8.92792 5.3861 7.10726 3.2118 False
65995194 14.5407 9.47661 12.545 6.6707 True
65995408 13.0771 9.2128 13.1993 7.67084 True
65995416 14.1882 9.49695 13.488 7.48529 True
65995418 15.5267 10.219 13.6989 7.79402 False
65995434 5.61598 3.94807 6.48985 2.86131 False
65995437 16.7877 4.62527 9.49149 3.86194 False
65995659 6.09218 2.88723 5.62737 1.93802 False
65995660 8.25108 3.56499 7.63204 2.6274 False
65995665 7.45549 3.9855 5.22744 2.79923 False
65995667 8.60547 2.52795 6.24209 1.9818 False
65995668 7.70291 3.935 9.33127 2.87196 False
66060465 10.6941 4.46945 7.91763 3.70441 False
66060472 10.4653 7.49183 10.9814 6.10987 True
66060478 6.30836 3.84232 4.11768 2.14173 False
66060479 12.5124 8.75291 10.4135 5.74449 True
66060480 14.3318 9.5524 12.5268 6.71523 True
66060482 12.8658 8.01232 11.9573 6.82516 False
66060495 6.52146 4.15525 5.29326 2.76228 False
66060715 13.8601 9.25922 13.2084 6.99015 True
66060720 14.183 9.20666 12.9493 6.96011 True
66060721 12.5307 9.23853 11.8874 6.39235 True
66060723 10.5084 6.62868 7.97402 4.21049 True
66060725 12.69 8.34581 13.9911 7.79768 True
66060735 14.936 9.74353 11.4303 6.00407 True
66060946 3.60992 2.59501 4.47443 2.08825 False
66060961 13.246 8.48063 12.2269 6.58057 True
66060963 14.4387 9.54766 12.4738 6.69049 True
66060970 12.9683 8.58013 13.3926 7.20184 True
66061185 5.35082 2.25632 5.19475 1.91896 False
66061195 4.94493 2.62784 6.17615 1.95854 False
66061201 12.2391 2.89439 5.17487 1.98708 False
66061209 13.9407 9.03856 12.0856 6.40393 True
66061215 5.13547 2.18333 6.46978 1.99171 False
66126000 10.3244 6.04812 8.55639 4.30021 True
66126009 14.5311 9.50818 12.8679 6.55565 True
66126010 9.35755 4.87508 8.17279 3.69734 False
66126012 13.609 8.94952 13.6674 7.25989 True
66126018 14.8738 9.5956 14.5492 7.50487 True
66126020 13.7969 9.06883 12.0161 6.30077 True
66126023 6.45509 3.74549 5.06955 2.62649 True
66126241 13.7909 9.21029 12.7302 6.75886 True
66126247 13.5091 4.88215 7.58289 3.98192 False
66126255 11.386 7.36369 11.3282 6.16497 False
66126257 13.1678 8.77333 12.7843 6.99996 True
66126268 10.0256 6.35369 9.04828 4.76502 True
66126493 9.25022 5.97802 7.67469 4.02455 True
66126496 5.53377 2.25505 8.4883 2.27577 False
66126498 13.9406 8.95638 12.8331 6.86117 True
66126499 15.0604 9.99425 14.7745 7.89641 True
66126503 13.2931 9.00638 11.679 6.20821 True
66126729 6.63122 2.88638 5.00562 1.73116 False
66126733 10.9069 4.90178 9.80437 3.21754 False
66126734 10.0892 4.48803 7.34105 2.36534 False
66126736 7.08677 2.65568 4.1584 1.73768 False
66126738 5.0078 2.37841 6.21738 2.18735 False
66126739 3.84171 1.99817 3.45958 1.65043 False
66126750 5.19037 2.49276 4.42451 1.78093 False
66191536 14.1622 9.27818 12.0047 6.35732 True
66191539 12.9525 8.60278 12.4382 6.64029 True
66191543 14.9562 9.98611 14.4706 7.79691 True
66191547 11.8712 7.48348 12.2296 5.53931 True
66191548 14.2488 8.74296 12.6526 6.5427 True
66191551 13.8687 8.38862 12.9574 6.60297 True
66191554 8.15729 6.30416 6.41414 2.75731 False
66191556 11.8598 8.50046 10.8939 5.82408 True
66191562 11.7302 8.37512 11.2985 6.24159 True
66191780 9.05209 4.94855 5.39261 2.46913 False
66191782 9.62998 3.94455 5.35753 2.93944 False
66191800 5.54583 3.61973 4.06183 2.44327 False
66191805 11.1458 7.23235 9.10984 4.79635 True
66192016 8.45447 3.03271 4.25025 1.54378 False
66192022 5.97795 3.51679 2.85722 1.50304 False
66192023 13.7721 9.00246 13.1245 7.01339 True
66192026 13.4987 8.7679 13.602 6.9996 True
66192029 14.9527 9.79212 13.2512 7.22109 True
66192038 5.00719 2.2997 3.96065 1.58504 False
66192040 11.3631 7.38232 9.66214 5.20315 True
66192042 10.2183 6.17252 10.0886 5.06429 False
66192047 10.5796 5.20436 6.56988 2.87756 False
66192264 3.53593 2.09985 5.21148 1.6825 False
66192265 9.01351 2.7849 8.90251 1.97532 False
66192266 5.12233 2.4414 5.01955 2.00598 False
66192271 5.06704 2.3616 5.2357 1.93373 False
66192272 7.74004 2.47201 5.57883 1.72312 False
66192286 7.72502 2.97575 4.97954 1.9322 False
66257083 13.6013 9.25754 12.2765 6.77814 True
66257094 13.2914 9.63299 11.1428 6.41548 True
66257096 12.0517 8.74138 10.8623 6.41921 True
66257315 14.4083 9.38439 13.3841 7.3342 True
66257318 13.3427 8.6338 12.6628 6.9062 True
66257330 14.3084 9.43654 11.7995 6.87005 True
66257331 9.10428 4.41196 7.75809 3.53743 False
66257570 12.3366 5.54234 7.28424 3.2989 False
66257571 5.80163 3.67823 3.2438 1.66776 False
66257796 4.45258 3.04358 3.20424 1.95346 False
66257800 3.94284 2.3883 4.99747 1.85017 False
66257802 10.5305 4.03316 8.13816 2.6366 False
66257803 8.06472 3.62266 7.52385 2.27744 False
66257807 5.37198 2.69179 5.2721 2.04263 False
66257808 5.31286 2.46169 4.5176 1.77309 False
66257809 6.8596 2.80283 6.86522 2.18462 False
66257810 9.5373 3.54186 9.06364 2.54661 False
66257821 6.34713 2.7376 9.85009 2.3261 False
66322609 9.96219 4.75858 5.77988 2.86879 False
66322610 14.3526 8.92361 12.3274 6.2184 True
66322611 13.7708 9.08434 13.3428 7.08476 True
66322613 14.5466 9.52376 13.6199 6.86213 True
66322614 14.9236 4.99645 10.7154 3.79261 False
66322626 3.91179 2.2353 4.48712 1.97455 False
66322639 13.1611 8.64065 11.47 6.20095 True
66322855 16.0652 10.549 14.8832 7.84448 True
66322856 13.1758 9.25873 12.4934 6.91028 True
66322857 14.499 9.69105 13.7181 7.36308 True
66322878 13.4973 9.1347 12.6454 6.82576 True
66323090 4.3469 2.33467 4.66767 1.75918 False
66323092 10.7532 7.49207 10.6968 5.34371 True
66323093 4.62106 2.94425 4.07709 1.90755 False
66323095 5.60976 3.34505 2.76637 1.62203 False
66323101 6.68401 4.43841 5.12395 1.81435 False
66323110 10.5941 6.96089 9.09533 4.87534 True
66323113 4.47225 2.9517 9.68581 4.90003 False
66323336 5.89829 2.37348 4.78595 1.98261 False
66323337 4.9841 2.4565 4.11843 1.74227 False
66323339 16.7033 8.32714 11.9042 4.49804 False
66323340 14.9634 5.6642 8.14591 3.17196 False
66323343 6.75912 2.44562 4.16167 1.93812 False
66323350 14.4909 9.75092 13.1567 7.20751 True
66323354 3.98479 2.2217 3.24706 1.52369 False
66323357 14.7964 3.90441 14.061 2.87667 False
66388146 14.4956 9.60611 12.7148 6.97391 True
66388147 11.1765 7.38671 10.0197 5.21812 True
66388157 10.5653 5.02563 8.76267 3.37325 True
66388158 12.8283 7.83061 11.8673 6.16226 True
66388162 14.4593 9.63571 12.9822 6.8462 True
66388165 6.44822 3.75461 5.31582 2.42249 False
66388166 9.54133 6.15733 9.41335 4.84565 True
66388170 15.2791 10.3103 13.5267 7.33661 True
66388385 14.6136 9.06402 13.5931 6.98009 True
66388393 10.1242 5.93926 9.19557 4.79696 True
66388395 16.7621 11.0074 15.2097 8.28476 True
66388399 10.8538 6.37482 9.18089 4.45136 True
66388405 11.2727 4.92048 7.85499 3.04615 False
66388633 5.80162 3.87161 4.13579 1.97643 False
66388637 15.361 10.0886 14.1431 7.52251 True
66388639 12.0454 6.06051 8.86604 3.57308 False
66388646 13.923 9.194 12.358 6.61873 True
66388653 13.6517 9.00152 14.2346 7.53345 True
66388864 15.6079 9.91423 14.4094 7.53095 True
66388867 4.92498 2.73359 7.27764 1.86378 False
66388872 12.2319 3.65925 5.39656 2.07715 False
66388878 5.57468 2.98835 5.50448 2.36758 False
66388880 7.96526 3.15557 5.4774 1.9139 False
66388881 5.30272 2.54421 5.08155 1.98876 False
66388891 6.56917 2.58523 4.70843 1.87768 False
66388892 8.26086 2.93513 6.60719 2.21679 False
66453681 13.4187 8.94801 12.6212 6.67419 True
66453682 6.20794 3.74124 5.27861 2.68238 False
66453688 7.67662 4.88637 6.12599 3.01712 False
66453689 16.3481 10.8191 13.3758 7.19055 True
66453691 15.1054 10.0202 14.3243 7.14802 True
66453693 13.6775 9.08922 13.0964 7.0803 True
66453696 9.70776 4.6994 6.71554 2.36257 False
66453699 11.4175 7.30528 11.4935 6.26956 True
66453702 15.3364 9.77041 13.9497 7.46066 True
66453711 13.55 8.47289 12.7901 6.90823 True
66453933 6.62135 3.58789 4.66087 1.75099 False
66453935 10.5164 6.11615 3.55058 1.75537 False
66453947 12.8759 8.5374 11.6522 6.28648 True
66454163 9.50216 2.43435 9.96895 1.94658 False
66454164 5.3914 2.83079 5.92044 1.83969 False
66454169 12.9121 8.55424 12.2682 6.40393 True
66454173 13.6744 9.12407 12.9077 7.12564 True
66454175 7.89907 5.0295 6.08163 3.18082 True
66454176 13.4057 9.07097 12.2761 6.70988 True
66454180 4.92042 3.12518 4.36767 2.20634 False
66454185 14.1864 9.47496 13.3192 7.06214 True
66454189 9.99257 4.98018 6.83052 3.23678 False
66454190 14.1606 9.19154 13.6608 7.3892 True
66454404 16.3021 11.4065 15.621 8.70857 True
66454407 5.36986 2.29127 5.80132 1.9899 False
66454408 4.6722 2.61102 9.64874 2.17658 False
66454409 6.94166 3.36926 4.38962 2.10375 False
66454412 4.41716 2.23742 4.92336 2.1883 False
66454414 4.9572 2.07278 4.2206 1.66997 False
66454425 5.55807 3.27289 4.30288 2.31974 False
66519218 14.6021 9.65082 12.9103 6.93034 True
66519220 13.6309 9.01993 11.5572 6.35583 True
66519221 13.1929 8.49436 13.969 7.61521 True
66519222 12.973 8.50841 11.3058 6.07476 True
66519223 3.52478 2.52779 4.29352 2.04026 False
66519231 10.3588 6.22228 11.4056 6.3432 True
66519234 12.3866 8.38347 12.3524 6.87063 True
66519239 11.6914 7.28187 7.91232 4.15767 True
66519243 8.33711 5.10794 5.62815 3.24126 True
66519245 12.7713 7.97647 12.5379 6.57086 True
66519456 12.6817 7.91777 12.5121 6.09363 True
66519465 13.1664 8.52857 11.7167 6.13343 True
66519467 12.9267 8.33947 10.981 6.06081 True
66519473 7.1215 3.83809 6.55082 2.8558 False
66519475 13.4129 9.01854 11.6313 6.27805 True
66519481 13.6451 9.12527 12.4371 6.63662 True
66519483 13.1316 8.72305 12.7107 6.90125 True
66519701 11.6287 7.7133 8.99471 4.80283 True
66519702 13.7266 9.19576 13.9981 7.42757 True
66519703 12.2571 8.11979 12.4821 6.83633 True
66519707 14.1145 9.46944 12.2093 6.55092 True
66519708 10.198 4.0665 9.18362 2.02318 False
66519710 10.3605 6.20058 4.27931 2.23283 False
66519711 5.83183 4.33296 3.12184 1.55475 False
66519725 14.2852 9.28901 13.7809 7.62975 True
66519944 6.92447 2.64593 4.1472 2.07042 False
66519949 6.38575 3.18978 4.93103 2.26583 False
66519950 5.18892 2.3539 4.34802 1.80294 False
66519951 12.0516 3.11542 6.74379 2.41156 False
66519952 14.5455 3.88555 9.34647 2.40192 False
66519956 14.3494 9.94225 13.1606 7.47655 True
66519958 3.59507 2.47956 2.77412 1.73566 False
66519962 6.57903 3.05178 5.49525 2.06836 False
66519963 8.05594 3.05771 9.21009 2.14168 False
66519964 11.9404 4.92021 8.75987 2.9944 False
66584754 6.96458 4.44705 5.24194 2.65747 False
66584755 15.0309 10.0436 14.137 7.62191 True
66584759 7.06383 4.26356 5.14678 2.76837 False
66584762 14.8751 9.69048 13.5271 7.27795 True
66584766 15.3705 9.90735 14.2156 7.31152 True
66584768 4.83563 3.24059 3.53709 2.42982 False
66584773 13.9598 9.0534 13.093 6.90238 True
66584780 4.96919 2.87233 5.38362 2.17111 False
66584993 12.4798 8.4896 10.3163 5.63245 True
66584994 13.1415 9.52459 12.4096 6.98659 True
66584995 15.8071 10.5783 14.8369 8.1736 True
66585011 5.66922 3.85136 4.13573 2.47765 False
66585012 14.7515 9.02328 13.2618 6.82 True
66585013 13.0659 8.71317 12.1267 6.4603 True
66585015 14.6986 9.60351 13.3562 7.06298 True
66585020 15.2999 9.98807 15.1679 8.05967 True
66585232 12.2731 8.00057 11.2227 6.09158 True
66585249 7.85724 5.07397 6.68445 3.44213 True
66585252 5.26242 3.73684 4.56868 2.09934 False
66585479 7.0842 2.22583 9.77678 2.04569 False
66585480 7.99793 3.46754 8.366 2.68822 False
66585481 8.08945 2.91896 5.9053 1.96181 False
66585482 3.99007 2.27018 4.26735 1.72553 False
66585485 4.48295 2.16912 8.41629 1.98274 False
66585487 4.95067 2.49096 4.96592 2.21035 False
66585490 7.36158 3.46585 4.24776 2.17564 False
66585492 14.3348 9.26668 13.3188 7.11048 True
66650288 15.3259 10.1374 14.9273 7.96981 True
66650293 14.5429 10.3264 13.049 7.31646 True
66650294 6.54506 4.04057 5.08726 2.54778 True
66650302 4.724 2.18897 5.51273 1.72991 False
66650529 11.8241 7.84627 10.1571 5.46804 True
66650531 14.8868 9.61827 15.091 7.89313 True
66650533 11.3399 6.29534 11.8228 4.48861 False
66650537 14.473 9.58167 13.2741 7.10255 True
66650538 13.3019 8.5853 14.9978 8.31014 True
66650555 13.3029 9.15206 11.8385 6.31353 True
66650557 10.4284 6.20634 8.14049 3.94146 False
66650768 10.7483 3.93938 3.69659 1.42187 False
66650772 4.19795 2.67313 4.31186 2.20951 False
66650785 13.4577 9.03174 12.6 7.18066 True
66650791 13.3839 8.87653 13.1968 6.95449 True
66650794 13.5018 8.84347 10.319 5.5688 True
66651012 5.07477 3.71123 4.5657 2.15436 False
66651015 9.77991 3.02527 6.04298 1.83486 False
66651021 4.44648 2.57558 6.51231 1.93623 False
66651022 6.79503 2.41216 8.18565 2.05537 False
66651028 14.9066 9.96511 13.7363 7.45386 True
66651034 10.4502 4.17856 7.19228 2.80797 False
66715827 13.4669 8.79006 11.169 6.16132 True
66715828 11.1718 7.02156 11.7697 6.77769 True
66715833 8.43161 5.18864 6.64219 3.19591 True
66715836 14.5585 9.32306 12.3351 6.63407 True
66715847 13.157 8.51538 11.4324 6.01009 True
66715848 15.0303 7.57183 9.56745 4.68865 False
66715854 4.78922 3.06976 4.69252 2.128 False
66716065 13.3674 8.83788 13.1651 6.93325 True
66716068 11.7521 7.53868 10.3946 5.38957 True
66716069 6.57859 4.09579 4.38109 2.35077 True
66716078 12.3933 8.34897 10.7501 5.69327 True
66716080 12.7047 8.83936 13.9599 7.61331 True
66716082 13.7094 9.14486 12.6023 6.77653 True
66716088 13.3928 8.71406 11.8187 6.44449 True
66716092 9.42694 5.96903 3.39367 1.74594 False
66716308 13.1909 8.88117 12.9134 6.92539 True
66716312 9.81668 6.51201 9.63959 5.26266 True
66716334 14.0971 9.26299 12.7436 6.81858 True
66716545 4.42863 2.30791 5.39591 1.79599 False
66716550 6.72204 2.5122 5.50244 2.02172 False
66716551 6.78345 3.73549 6.00024 2.40369 False
66716554 16.5112 10.8703 14.3516 7.96203 True
66716555 5.49687 2.45196 5.1566 1.74649 False
66716565 15.4174 10.2908 13.3584 7.31269 True
66716571 5.28913 2.64208 3.75793 1.62921 False
66781361 15.2914 4.98461 10.6516 3.46659 False
66781366 14.1764 9.41274 13.603 7.28197 True
66781368 13.5937 9.00235 12.2763 6.43774 True
66781373 13.7507 8.38746 12.5375 6.23392 False
66781374 15.5301 10.3723 13.3813 7.62944 True
66781378 15.6386 10.1893 14.8013 7.76717 True
66781385 13.7729 9.18621 13.0451 6.78736 True
66781387 11.7674 7.77264 11.3635 6.11414 True
66781601 12.8127 8.52234 12.2064 6.45027 True
66781607 13.7421 8.84137 11.6246 6.23885 True
66781612 13.3809 8.31893 10.7963 5.65595 True
66781621 13.7706 9.24537 12.8519 7.00212 True
66781852 12.363 9.09703 11.4591 6.65284 True
66781853 15.2527 10.1262 14.0077 7.7393 True
66781866 13.5065 8.77281 13.3804 7.38357 True
66782085 6.22974 2.87048 5.59753 1.98192 False
66782087 12.5793 5.42192 11.1562 2.76206 False
66782091 8.93528 3.62326 8.77028 2.25687 False
66782093 5.35981 2.72998 5.02304 2.07854 False
66782094 7.31821 3.15543 5.98106 2.33516 False
66782100 4.21574 2.16442 4.45706 1.73918 False
66782103 5.27937 2.26324 6.1185 2.06594 False
66846899 11.2736 7.27267 8.40489 4.41035 True
66846901 7.48393 4.08469 5.79196 2.89048 False
66846902 11.9721 5.09602 9.79673 4.08929 False
66846903 15.2452 9.96012 14.2941 7.68135 True
66846904 12.339 7.98646 12.2199 6.83125 True
66846906 6.93317 3.91702 4.59327 2.48312 False
66846908 13.2399 7.33647 7.73557 2.6837 False
66846909 14.6319 9.61995 12.7699 6.87045 True
66846914 6.90573 4.43807 5.02734 2.7532 True
66846919 3.54865 1.91985 3.4696 1.6063 False
66846920 13.8627 9.13531 13.0265 6.83181 True
66847142 14.1664 9.43448 13.6719 7.37113 True
66847153 13.3929 8.81224 13.4361 7.18208 True
66847156 14.2668 9.38258 12.0019 6.4827 True
66847159 13.4908 5.18514 11.5677 3.70818 False
66847161 15.1833 10.1972 14.2554 7.81259 True
66847162 14.8291 9.76316 12.9035 6.85803 True
66847377 13.4466 8.86938 12.0374 6.37695 True
66847382 16.9413 11.2483 15.487 8.36608 False
66847385 13.5548 8.87996 14.0256 7.28981 False
66847386 14.6292 9.77183 14.321 7.86688 True
66847390 5.47715 2.43999 4.5438 1.84584 False
66847398 12.8803 8.47254 11.3387 6.01119 True
66847402 8.06973 3.21445 6.10487 2.73318 False
66847403 7.72662 4.43731 5.44429 2.76242 False
66847406 14.9965 9.8652 13.1042 7.01975 True
66847407 11.1292 6.97125 13.978 7.7005 True
66847618 3.80488 2.01067 4.57667 1.56606 False
66847621 10.3531 2.97944 7.08016 2.09004 False
66847622 5.54974 2.81195 4.77901 1.97074 False
66847623 8.26759 3.86575 7.08491 2.80131 False
66847624 6.11847 2.46822 3.69931 1.66727 False
66847626 9.86248 3.34664 8.32981 2.42662 False
66847627 8.02577 3.2654 5.81598 1.85464 False
66847636 7.41804 4.34844 5.22785 2.67506 False
66847645 4.2251 1.96811 3.27146 1.59164 False
66912434 13.4733 8.95739 10.8345 6.02882 True
66912436 12.565 8.76969 10.9992 6.01537 True
66912438 9.60158 2.44756 9.53716 1.88996 False
66912441 11.8045 8.52817 12.3459 7.45126 False
66912444 13.171 8.57795 11.8989 6.38329 True
66912451 13.7643 9.52736 13.1838 6.86133 True
66912454 12.5384 7.9949 11.8514 6.20251 True
66912455 17.9029 11.6473 14.9088 8.07188 True
66912457 8.66933 6.1572 6.49364 3.29752 True
66912460 14.1171 8.85368 12.2134 6.58186 True
66912463 11.8908 7.88972 13.8115 7.70747 True
66912674 14.4312 9.42213 12.8606 6.82774 True
66912676 13.8297 9.03295 12.5838 6.66887 True
66912687 12.4132 8.24529 12.0713 6.70933 True
66912694 14.1191 9.25346 13.0421 6.83904 True
66912921 9.96545 4.39783 7.04422 2.52165 False
66912928 7.53793 4.8465 6.64139 3.45958 True
66913157 6.03271 2.79353 6.05078 2.03917 False
66913158 7.93933 3.43514 6.08549 2.38482 False
66913159 10.8409 3.8397 7.06142 2.22657 False
66913162 5.30317 2.76537 4.21728 2.00187 False
66913163 4.32671 2.2332 5.99966 2.01591 False
66913164 9.52799 3.56729 6.76287 2.13515 False
66913165 9.59116 3.37517 7.82641 2.1691 False
66913169 15.4347 11.2041 15.9338 9.31655 True
66913175 8.78554 3.61088 8.60106 2.55564 False
66977969 13.6052 9.1768 13.3394 7.20271 True
66977971 13.2809 8.01138 10.5459 5.02873 True
66977973 14.665 9.65099 13.7444 7.19337 True
66977978 13.4641 8.89897 12.8386 7.02829 True
66977980 13.2697 9.01845 12.2608 6.2646 True
66977981 4.89024 2.97028 3.65952 1.90406 False
66977985 13.7631 8.75001 11.7669 5.97452 True
66977989 15.1779 9.51739 13.2035 6.74303 True
66977992 14.0046 9.25614 15.0188 8.19254 True
66977998 10.4627 6.76828 8.06897 4.23059 True
66978223 4.0554 2.72274 3.74777 1.90251 False
66978233 15.053 10.3929 14.8556 7.90359 True
66978450 10.2537 4.49342 4.93033 2.59337 False
66978460 12.4201 8.47026 11.3175 6.15195 True
66978462 12.7748 8.77883 12.2391 7.02766 True
66978464 14.1265 9.8523 13.6998 7.5996 True
66978466 5.7324 3.45841 4.50362 2.54018 False
66978471 12.9422 8.53317 13.384 7.14162 True
66978474 13.2815 8.31836 10.4326 5.64366 True
66978476 8.76256 5.51084 5.78643 2.8331 False
66978477 11.3569 8.08578 12.1914 6.62662 True
66978478 5.49167 2.15826 4.91015 1.81472 False
66978689 4.54744 2.36369 6.19247 1.70034 False
66978693 6.73013 2.79131 5.63 2.11808 False
66978694 9.2503 3.61489 8.40302 2.17353 False
66978695 9.17183 3.34337 5.09261 2.14532 False
66978698 5.63083 2.71873 5.13701 1.83659 False
66978699 4.19442 2.53386 3.46082 1.83519 False
66978700 6.30909 2.88091 5.74556 2.04753 False
66978701 7.07234 2.89351 6.0037 2.10458 False
66978705 3.98961 2.06041 3.83312 1.59058 False
66978714 4.90788 2.63165 4.72629 1.94777 False
67043516 12.9861 8.44699 12.9205 6.8463 True
67043517 15.2515 10.0493 13.0481 6.96118 True
67043522 5.26467 3.30099 3.41295 1.75046 False
67043523 14.045 9.49008 13.2998 6.83421 True
67043524 9.70433 6.2539 8.87623 4.78319 True
67043527 13.0154 4.96061 9.3438 3.4276 False
67043529 14.3765 9.48722 12.8238 7.06314 True
67043530 6.54795 3.7757 5.17224 2.33699 False
